N	V	V1
19454000	395283	239171
19455000	395298	239185
19456000	395312	239193
19457000	395326	239202
19458000	395338	239209
19459000	395352	239218
19460000	395364	239226
19461000	395374	239234
19462000	395401	239254
19463000	395408	239260
19464000	395418	239266
19465000	395425	239271
19466000	395432	239275
19467000	395443	239284
19468000	395455	239294
19469000	395468	239301
19470000	395477	239306
19471000	395482	239310
19472000	395489	239313
19473000	395495	239315
19474000	395501	239318
19475000	395508	239322
19476000	395516	239327
19477000	395523	239331
19478000	395533	239334
19479000	395541	239339
19480000	395552	239345
19481000	395554	239344
19482000	395562	239348
19483000	395571	239354
19484000	395581	239360
19485000	395588	239361
19486000	395595	239363
19487000	395603	239369
19488000	395617	239379
19489000	395630	239390
19490000	395642	239397
19491000	395656	239410
19492000	395666	239416
19493000	395675	239421
19494000	395688	239430
19495000	395700	239440
19496000	395710	239447
19497000	395720	239453
19498000	395731	239460
19499000	395742	239467
19500000	395756	239481
19501000	395771	239490
19502000	395782	239498
19503000	395791	239505
19504000	395801	239510
19505000	395816	239513
19506000	395836	239532
19507000	395861	239550
19508000	395862	239550
19509000	395862	239550
19510000	395862	239550
19511000	395862	239550
19512000	395862	239550
19513000	395862	239550
19514000	395862	239550
19515000	395862	239550
19516000	395872	239557
19517000	395885	239569
19518000	395899	239577
19519000	395904	239578
19520000	395923	239594
19521000	395933	239599
19522000	395947	239608
19523000	395958	239614
19524000	395968	239623
19525000	395983	239635
19526000	395993	239643
19527000	396004	239650
19528000	396012	239655
19529000	396021	239659
19530000	396039	239672
19531000	396056	239688
19532000	396069	239695
19533000	396080	239702
19534000	396090	239708
19535000	396101	239712
19536000	396109	239717
19537000	396117	239722
19538000	396132	239732
19539000	396150	239746
19540000	396165	239757
19541000	396177	239763
19542000	396192	239775
19543000	396222	239799
19544000	396235	239810
19545000	396252	239824
19546000	396270	239837
19547000	396285	239847
19548000	396294	239853
19549000	396300	239855
19550000	396305	239860
19551000	396310	239862
19552000	396323	239873
19553000	396331	239878
19554000	396336	239881
19555000	396341	239886
19556000	396349	239887
19557000	396358	239894
19558000	396366	239900
19559000	396374	239904
19560000	396380	239909
19561000	396384	239911
19562000	396395	239918
19563000	396399	239922
19564000	396408	239926
19565000	396424	239938
19566000	396439	239948
19567000	396461	239964
19568000	396469	239965
19569000	396482	239976
19570000	396496	239988
19571000	396519	240005
19572000	396533	240014
19573000	396551	240031
19574000	396568	240046
19575000	396576	240052
19576000	396585	240057
19577000	396605	240074
19578000	396621	240086
19579000	396636	240097
19580000	396646	240103
19581000	396653	240107
19582000	396659	240108
19583000	396670	240115
19584000	396684	240127
19585000	396694	240131
19586000	396704	240138
19587000	396714	240148
19588000	396732	240162
19589000	396740	240167
19590000	396756	240179
19591000	396769	240185
19592000	396785	240196
19593000	396796	240203
19594000	396807	240210
19595000	396816	240216
19596000	396823	240217
19597000	396830	240222
19598000	396837	240226
19599000	396849	240238
19600000	396860	240246
19601000	396865	240248
19602000	396874	240254
19603000	396883	240262
19604000	396904	240278
19605000	396912	240284
19606000	396929	240299
19607000	396944	240310
19608000	396949	240310
19609000	396954	240309
19610000	396961	240310
19611000	396968	240312
19612000	396978	240316
19613000	396989	240323
19614000	396992	240319
19615000	396997	240319
19616000	397007	240326
19617000	397012	240325
19618000	397022	240330
19619000	397038	240339
19620000	397048	240347
19621000	397080	240373
19622000	397096	240388
19623000	397110	240399
19624000	397130	240414
19625000	397147	240424
19626000	397168	240441
19627000	397190	240460
19628000	397213	240478
19629000	397221	240482
19630000	397232	240491
19631000	397237	240495
19632000	397249	240505
19633000	397255	240509
19634000	397272	240521
19635000	397284	240526
19636000	397300	240541
19637000	397312	240547
19638000	397322	240553
19639000	397330	240554
19640000	397335	240556
19641000	397347	240566
19642000	397354	240571
19643000	397363	240577
19644000	397371	240579
19645000	397383	240588
19646000	397389	240593
19647000	397402	240603
19648000	397411	240609
19649000	397426	240620
19650000	397446	240634
19651000	397473	240653
19652000	397489	240664
19653000	397509	240681
19654000	397533	240698
19655000	397546	240707
19656000	397559	240712
19657000	397583	240729
19658000	397603	240746
19659000	397624	240764
19660000	397628	240767
19661000	397644	240780
19662000	397658	240792
19663000	397681	240808
19664000	397697	240823
19665000	397704	240828
19666000	397709	240830
19667000	397720	240838
19668000	397728	240839
19669000	397737	240848
19670000	397750	240858
19671000	397768	240871
19672000	397776	240874
19673000	397796	240892
19674000	397805	240895
19675000	397821	240906
19676000	397832	240915
19677000	397842	240919
19678000	397847	240918
19679000	397848	240915
19680000	397850	240916
19681000	397850	240915
19682000	397852	240917
19683000	397855	240920
19684000	397864	240928
19685000	397878	240939
19686000	397897	240957
19687000	397911	240968
19688000	397924	240979
19689000	397933	240980
19690000	397937	240977
19691000	397949	240985
19692000	397955	240987
19693000	397964	240992
19694000	397980	241004
19695000	397990	241011
19696000	398005	241018
19697000	398022	241030
19698000	398038	241043
19699000	398051	241050
19700000	398053	241043
19701000	398062	241050
19702000	398068	241049
19703000	398083	241060
19704000	398101	241071
19705000	398108	241076
19706000	398114	241080
19707000	398124	241086
19708000	398131	241092
19709000	398139	241096
19710000	398144	241101
19711000	398152	241107
19712000	398171	241120
19713000	398178	241123
19714000	398185	241128
19715000	398193	241132
19716000	398202	241138
19717000	398213	241143
19718000	398226	241152
19719000	398237	241159
19720000	398241	241158
19721000	398251	241163
19722000	398259	241167
19723000	398264	241172
19724000	398276	241181
19725000	398283	241185
19726000	398290	241190
19727000	398309	241205
19728000	398316	241208
19729000	398323	241210
19730000	398328	241212
19731000	398335	241212
19732000	398350	241222
19733000	398361	241230
19734000	398369	241236
19735000	398377	241242
19736000	398387	241247
19737000	398393	241248
19738000	398407	241258
19739000	398421	241266
19740000	398440	241282
19741000	398455	241297
19742000	398468	241307
19743000	398479	241316
19744000	398479	241314
19745000	398479	241314
19746000	398479	241314
19747000	398479	241314
19748000	398479	241313
19749000	398485	241316
19750000	398490	241319
19751000	398501	241326
19752000	398516	241334
19753000	398528	241340
19754000	398546	241352
19755000	398561	241360
19756000	398571	241365
19757000	398576	241369
19758000	398586	241375
19759000	398598	241379
19760000	398612	241389
19761000	398630	241402
19762000	398639	241409
19763000	398644	241412
19764000	398657	241423
19765000	398671	241432
19766000	398691	241446
19767000	398705	241454
19768000	398720	241462
19769000	398736	241475
19770000	398753	241487
19771000	398765	241498
19772000	398776	241506
19773000	398794	241521
19774000	398809	241527
19775000	398820	241531
19776000	398834	241539
19777000	398852	241554
19778000	398860	241559
19779000	398876	241574
19780000	398892	241585
19781000	398904	241595
19782000	398922	241609
19783000	398940	241624
19784000	398949	241632
19785000	398963	241643
19786000	398977	241655
19787000	398992	241668
19788000	399002	241674
19789000	399013	241679
19790000	399031	241694
19791000	399039	241697
19792000	399058	241710
19793000	399081	241729
19794000	399097	241743
19795000	399117	241759
19796000	399135	241772
19797000	399149	241780
19798000	399158	241786
19799000	399169	241795
19800000	399182	241801
19801000	399194	241807
19802000	399202	241814
19803000	399225	241835
19804000	399235	241842
19805000	399248	241852
19806000	399257	241860
19807000	399269	241868
19808000	399284	241875
19809000	399301	241884
19810000	399312	241889
19811000	399322	241892
19812000	399332	241901
19813000	399341	241909
19814000	399352	241913
19815000	399365	241920
19816000	399374	241922
19817000	399390	241933
19818000	399397	241934
19819000	399410	241945
19820000	399420	241953
19821000	399435	241964
19822000	399445	241970
19823000	399454	241978
19824000	399470	241985
19825000	399482	241991
19826000	399486	241991
19827000	399493	241997
19828000	399506	242005
19829000	399520	242017
19830000	399532	242023
19831000	399544	242025
19832000	399557	242036
19833000	399574	242051
19834000	399592	242067
19835000	399606	242074
19836000	399625	242091
19837000	399642	242105
19838000	399650	242110
19839000	399665	242120
19840000	399679	242131
19841000	399692	242139
19842000	399701	242144
19843000	399711	242151
19844000	399724	242159
19845000	399737	242168
19846000	399752	242180
19847000	399770	242194
19848000	399784	242200
19849000	399808	242219
19850000	399825	242233
19851000	399840	242244
19852000	399864	242260
19853000	399878	242272
19854000	399895	242287
19855000	399909	242297
19856000	399926	242311
19857000	399955	242333
19858000	399971	242346
19859000	399986	242358
19860000	400001	242368
19861000	400023	242385
19862000	400040	242399
19863000	400050	242403
19864000	400066	242414
19865000	400083	242425
19866000	400100	242437
19867000	400129	242458
19868000	400151	242476
19869000	400165	242484
19870000	400184	242500
19871000	400204	242513
19872000	400226	242533
19873000	400238	242539
19874000	400251	242546
19875000	400266	242556
19876000	400274	242560
19877000	400285	242567
19878000	400296	242575
19879000	400312	242584
19880000	400320	242591
19881000	400320	242590
19882000	400334	242600
19883000	400348	242608
19884000	400364	242618
19885000	400384	242633
19886000	400396	242641
19887000	400416	242646
19888000	400436	242661
19889000	400450	242674
19890000	400457	242675
19891000	400471	242683
19892000	400478	242687
19893000	400478	242687
19894000	400478	242687
19895000	400478	242687
19896000	400479	242688
19897000	400484	242692
19898000	400495	242702
19899000	400509	242714
19900000	400516	242717
19901000	400528	242725
19902000	400543	242739
19903000	400562	242757
19904000	400572	242763
19905000	400581	242768
19906000	400600	242782
19907000	400618	242792
19908000	400634	242803
19909000	400644	242808
19910000	400659	242817
19911000	400670	242824
19912000	400686	242836
19913000	400703	242848
19914000	400720	242863
19915000	400741	242880
19916000	400762	242896
19917000	400770	242902
19918000	400786	242910
19919000	400799	242921
19920000	400809	242926
19921000	400819	242932
19922000	400834	242939
19923000	400854	242953
19924000	400875	242970
19925000	400896	242983
19926000	400909	242992
19927000	400916	242992
19928000	400921	242992
19929000	400940	243008
19930000	400963	243031
19931000	400977	243037
19932000	400993	243048
19933000	401008	243057
19934000	401022	243067
19935000	401035	243076
19936000	401051	243086
19937000	401066	243099
19938000	401074	243105
19939000	401086	243115
19940000	401102	243126
19941000	401112	243136
19942000	401133	243152
19943000	401161	243176
19944000	401188	243200
19945000	401216	243215
19946000	401248	243238
19947000	401281	243266
19948000	401314	243291
19949000	401348	243321
19950000	401363	243331
19951000	401374	243339
19952000	401385	243348
19953000	401401	243357
19954000	401412	243363
19955000	401431	243378
19956000	401449	243389
19957000	401465	243400
19958000	401480	243410
19959000	401500	243427
19960000	401501	243426
19961000	401505	243429
19962000	401509	243431
19963000	401522	243442
19964000	401541	243456
19965000	401557	243467
19966000	401569	243474
19967000	401586	243490
19968000	401596	243495
19969000	401618	243513
19970000	401632	243525
19971000	401643	243534
19972000	401653	243540
19973000	401663	243544
19974000	401682	243558
19975000	401694	243568
19976000	401703	243573
19977000	401713	243581
19978000	401724	243585
19979000	401739	243596
19980000	401745	243595
19981000	401752	243598
19982000	401762	243604
19983000	401777	243616
19984000	401792	243626
19985000	401803	243634
19986000	401811	243639
19987000	401822	243647
19988000	401826	243651
19989000	401834	243657
19990000	401840	243657
19991000	401849	243666
19992000	401862	243676
19993000	401869	243677
19994000	401879	243684
19995000	401890	243695
19996000	401904	243708
19997000	401909	243710
19998000	401926	243724
19999000	401934	243726
20000000	401949	243738
20001000	401956	243742
20002000	401962	243744
20003000	401978	243754
20004000	401981	243756
20005000	401994	243767
20006000	402010	243777
20007000	402020	243784
20008000	402032	243794
20009000	402044	243802
20010000	402061	243813
20011000	402071	243815
20012000	402081	243823
20013000	402093	243831
20014000	402103	243838
20015000	402110	243841
20016000	402123	243849
20017000	402136	243851
20018000	402142	243852
20019000	402148	243856
20020000	402153	243858
20021000	402164	243866
20022000	402171	243871
20023000	402176	243870
20024000	402189	243876
20025000	402197	243884
20026000	402213	243897
20027000	402223	243900
20028000	402237	243908
20029000	402256	243926
20030000	402262	243927
20031000	402270	243929
20032000	402287	243942
20033000	402299	243949
20034000	402315	243959
20035000	402322	243963
20036000	402336	243973
20037000	402345	243979
20038000	402363	243991
20039000	402374	243999
20040000	402389	244011
20041000	402399	244014
20042000	402407	244019
20043000	402413	244022
20044000	402433	244038
20045000	402454	244055
20046000	402476	244069
20047000	402498	244086
20048000	402519	244106
20049000	402544	244123
20050000	402560	244134
20051000	402580	244150
20052000	402595	244157
20053000	402606	244166
20054000	402613	244166
20055000	402618	244168
20056000	402623	244169
20057000	402634	244176
20058000	402646	244186
20059000	402664	244197
20060000	402685	244216
20061000	402703	244231
20062000	402721	244246
20063000	402742	244263
20064000	402759	244274
20065000	402765	244277
20066000	402777	244284
20067000	402794	244291
20068000	402807	244298
20069000	402819	244306
20070000	402825	244310
20071000	402831	244308
20072000	402850	244318
20073000	402867	244327
20074000	402883	244339
20075000	402898	244352
20076000	402912	244364
20077000	402924	244375
20078000	402944	244386
20079000	402959	244397
20080000	402977	244411
20081000	402999	244426
20082000	403026	244449
20083000	403035	244453
20084000	403045	244458
20085000	403055	244463
20086000	403062	244467
20087000	403075	244479
20088000	403097	244499
20089000	403172	244556
20090000	403249	244606
20091000	403269	244624
20092000	403291	244640
20093000	403308	244654
20094000	403320	244661
20095000	403342	244677
20096000	403360	244692
20097000	403367	244690
20098000	403380	244698
20099000	403400	244710
20100000	403420	244719
20101000	403440	244735
20102000	403452	244741
20103000	403462	244745
20104000	403495	244773
20105000	403509	244783
20106000	403519	244788
20107000	403532	244796
20108000	403540	244796
20109000	403552	244805
20110000	403568	244814
20111000	403580	244824
20112000	403589	244826
20113000	403599	244829
20114000	403608	244837
20115000	403618	244842
20116000	403630	244850
20117000	403638	244856
20118000	403646	244860
20119000	403659	244869
20120000	403672	244878
20121000	403681	244884
20122000	403690	244889
20123000	403702	244898
20124000	403714	244904
20125000	403720	244905
20126000	403746	244923
20127000	403763	244929
20128000	403787	244949
20129000	403808	244962
20130000	403821	244973
20131000	403842	244990
20132000	403865	245005
20133000	403887	245022
20134000	403911	245035
20135000	403929	245048
20136000	403951	245065
20137000	403959	245070
20138000	403970	245071
20139000	403982	245075
20140000	403998	245085
20141000	404010	245095
20142000	404023	245104
20143000	404032	245109
20144000	404044	245118
20145000	404061	245133
20146000	404077	245146
20147000	404086	245153
20148000	404102	245164
20149000	404124	245178
20150000	404140	245190
20151000	404159	245201
20152000	404168	245205
20153000	404181	245214
20154000	404191	245221
20155000	404204	245229
20156000	404214	245238
20157000	404222	245245
20158000	404233	245254
20159000	404242	245257
20160000	404246	245259
20161000	404254	245264
20162000	404261	245270
20163000	404269	245273
20164000	404278	245276
20165000	404303	245292
20166000	404323	245306
20167000	404357	245328
20168000	404375	245338
20169000	404397	245354
20170000	404423	245370
20171000	404456	245392
20172000	404481	245411
20173000	404494	245424
20174000	404497	245425
20175000	404506	245432
20176000	404518	245440
20177000	404530	245449
20178000	404540	245451
20179000	404557	245462
20180000	404567	245470
20181000	404581	245484
20182000	404592	245492
20183000	404603	245499
20184000	404611	245505
20185000	404617	245508
20186000	404629	245519
20187000	404650	245534
20188000	404665	245548
20189000	404681	245560
20190000	404694	245573
20191000	404710	245586
20192000	404727	245599
20193000	404747	245613
20194000	404769	245631
20195000	404781	245638
20196000	404791	245646
20197000	404797	245652
20198000	404813	245662
20199000	404827	245672
20200000	404843	245684
20201000	404863	245697
20202000	404877	245707
20203000	404890	245713
20204000	404899	245712
20205000	404905	245716
20206000	404913	245724
20207000	404923	245732
20208000	404935	245743
20209000	404942	245748
20210000	404950	245755
20211000	404956	245758
20212000	404964	245765
20213000	404975	245771
20214000	404991	245781
20215000	404999	245787
20216000	405019	245802
20217000	405025	245805
20218000	405035	245808
20219000	405053	245822
20220000	405068	245832
20221000	405081	245842
20222000	405089	245846
20223000	405104	245856
20224000	405119	245863
20225000	405135	245875
20226000	405153	245891
20227000	405162	245899
20228000	405172	245906
20229000	405183	245912
20230000	405192	245921
20231000	405200	245926
20232000	405218	245941
20233000	405232	245954
20234000	405243	245962
20235000	405263	245977
20236000	405280	245990
20237000	405288	245996
20238000	405298	246004
20239000	405313	246013
20240000	405344	246038
20241000	405363	246053
20242000	405374	246059
20243000	405392	246070
20244000	405398	246072
20245000	405402	246070
20246000	405414	246076
20247000	405422	246077
20248000	405438	246086
20249000	405445	246083
20250000	405458	246086
20251000	405466	246088
20252000	405477	246093
20253000	405490	246100
20254000	405498	246101
20255000	405504	246105
20256000	405516	246112
20257000	405528	246121
20258000	405537	246128
20259000	405547	246133
20260000	405554	246136
20261000	405557	246138
20262000	405570	246148
20263000	405587	246161
20264000	405605	246175
20265000	405625	246188
20266000	405638	246193
20267000	405653	246206
20268000	405661	246208
20269000	405671	246217
20270000	405678	246222
20271000	405687	246230
20272000	405703	246243
20273000	405715	246252
20274000	405728	246265
20275000	405734	246268
20276000	405740	246271
20277000	405749	246277
20278000	405758	246283
20279000	405766	246287
20280000	405773	246291
20281000	405783	246300
20282000	405795	246309
20283000	405805	246317
20284000	405813	246319
20285000	405817	246316
20286000	405830	246327
20287000	405840	246333
20288000	405846	246337
20289000	405857	246346
20290000	405867	246355
20291000	405874	246360
20292000	405879	246364
20293000	405882	246365
20294000	405891	246369
20295000	405901	246377
20296000	405907	246379
20297000	405909	246378
20298000	405918	246384
20299000	405926	246390
20300000	405931	246393
20301000	405942	246402
20302000	405948	246408
20303000	405959	246416
20304000	405964	246417
20305000	405972	246425
20306000	405981	246431
20307000	405994	246443
20308000	406010	246452
20309000	406017	246458
20310000	406030	246468
20311000	406037	246471
20312000	406053	246481
20313000	406062	246488
20314000	406068	246488
20315000	406076	246491
20316000	406083	246497
20317000	406097	246508
20318000	406109	246516
20319000	406128	246534
20320000	406132	246535
20321000	406142	246545
20322000	406150	246547
20323000	406161	246556
20324000	406173	246563
20325000	406185	246572
20326000	406197	246582
20327000	406208	246590
20328000	406215	246596
20329000	406223	246598
20330000	406240	246610
20331000	406253	246620
20332000	406261	246625
20333000	406272	246634
20334000	406284	246643
20335000	406299	246654
20336000	406307	246654
20337000	406319	246662
20338000	406335	246674
20339000	406352	246689
20340000	406360	246695
20341000	406387	246718
20342000	406400	246727
20343000	406417	246738
20344000	406434	246753
20345000	406450	246762
20346000	406465	246770
20347000	406476	246779
20348000	406491	246787
20349000	406510	246797
20350000	406535	246820
20351000	406567	246845
20352000	406584	246859
20353000	406603	246868
20354000	406618	246876
20355000	406644	246897
20356000	406666	246917
20357000	406684	246931
20358000	406690	246932
20359000	406693	246934
20360000	406702	246940
20361000	406716	246952
20362000	406730	246963
20363000	406741	246964
20364000	406750	246969
20365000	406764	246980
20366000	406777	246989
20367000	406798	247005
20368000	406811	247011
20369000	406827	247019
20370000	406848	247035
20371000	406858	247042
20372000	406875	247053
20373000	406890	247065
20374000	406899	247072
20375000	406914	247084
20376000	406924	247091
20377000	406933	247098
20378000	406933	247098
20379000	406933	247098
20380000	406933	247098
20381000	406935	247099
20382000	406935	247099
20383000	406935	247099
20384000	406935	247099
20385000	406939	247100
20386000	406950	247106
20387000	406960	247111
20388000	406974	247122
20389000	406986	247130
20390000	406998	247137
20391000	407010	247144
20392000	407021	247151
20393000	407033	247156
20394000	407047	247165
20395000	407069	247183
20396000	407093	247200
20397000	407117	247221
20398000	407134	247233
20399000	407150	247243
20400000	407174	247264
20401000	407196	247276
20402000	407212	247284
20403000	407224	247296
20404000	407240	247310
20405000	407257	247322
20406000	407283	247343
20407000	407292	247347
20408000	407301	247350
20409000	407309	247351
20410000	407314	247353
20411000	407329	247361
20412000	407339	247367
20413000	407348	247371
20414000	407357	247376
20415000	407365	247379
20416000	407377	247387
20417000	407395	247400
20418000	407412	247416
20419000	407420	247418
20420000	407430	247427
20421000	407439	247433
20422000	407450	247442
20423000	407466	247454
20424000	407473	247459
20425000	407486	247465
20426000	407491	247469
20427000	407506	247480
20428000	407524	247490
20429000	407542	247502
20430000	407554	247500
20431000	407576	247509
20432000	407584	247516
20433000	407594	247521
20434000	407597	247519
20435000	407606	247527
20436000	407613	247531
20437000	407617	247532
20438000	407618	247530
20439000	407618	247530
20440000	407622	247533
20441000	407643	247548
20442000	407655	247558
20443000	407672	247570
20444000	407690	247584
20445000	407706	247592
20446000	407724	247605
20447000	407739	247615
20448000	407751	247623
20449000	407767	247637
20450000	407774	247643
20451000	407782	247651
20452000	407790	247655
20453000	407802	247661
20454000	407811	247668
20455000	407821	247675
20456000	407833	247684
20457000	407842	247688
20458000	407856	247695
20459000	407867	247705
20460000	407880	247714
20461000	407888	247719
20462000	407900	247726
20463000	407912	247735
20464000	407923	247742
20465000	407935	247748
20466000	407940	247749
20467000	407947	247752
20468000	407956	247760
20469000	407968	247770
20470000	407978	247778
20471000	407985	247782
20472000	407997	247788
20473000	408006	247794
20474000	408019	247803
20475000	408030	247808
20476000	408034	247811
20477000	408047	247819
20478000	408063	247830
20479000	408077	247841
20480000	408087	247844
20481000	408107	247860
20482000	408123	247870
20483000	408135	247879
20484000	408147	247888
20485000	408160	247896
20486000	408177	247909
20487000	408190	247922
20488000	408202	247933
20489000	408219	247948
20490000	408230	247950
20491000	408250	247967
20492000	408263	247972
20493000	408280	247985
20494000	408300	247999
20495000	408310	248000
20496000	408319	248003
20497000	408337	248017
20498000	408352	248028
20499000	408365	248034
20500000	408381	248045
20501000	408401	248061
20502000	408418	248074
20503000	408436	248086
20504000	408446	248094
20505000	408452	248096
20506000	408465	248109
20507000	408483	248120
20508000	408500	248131
20509000	408514	248141
20510000	408529	248151
20511000	408538	248152
20512000	408552	248164
20513000	408561	248171
20514000	408572	248179
20515000	408580	248183
20516000	408590	248189
20517000	408597	248192
20518000	408605	248191
20519000	408615	248198
20520000	408616	248199
20521000	408616	248199
20522000	408616	248199
20523000	408616	248199
20524000	408616	248199
20525000	408616	248199
20526000	408616	248199
20527000	408616	248199
20528000	408628	248205
20529000	408646	248218
20530000	408658	248229
20531000	408671	248240
20532000	408680	248246
20533000	408691	248250
20534000	408704	248261
20535000	408715	248268
20536000	408725	248275
20537000	408737	248284
20538000	408745	248287
20539000	408755	248290
20540000	408759	248291
20541000	408769	248297
20542000	408780	248305
20543000	408788	248312
20544000	408793	248315
20545000	408802	248315
20546000	408806	248317
20547000	408816	248322
20548000	408827	248331
20549000	408839	248339
20550000	408851	248347
20551000	408859	248352
20552000	408868	248357
20553000	408877	248362
20554000	408883	248367
20555000	408890	248372
20556000	408904	248384
20557000	408912	248389
20558000	408924	248399
20559000	408937	248410
20560000	408951	248421
20561000	408962	248426
20562000	408971	248435
20563000	408988	248450
20564000	409009	248469
20565000	409014	248469
20566000	409025	248477
20567000	409033	248484
20568000	409047	248494
20569000	409059	248503
20570000	409074	248518
20571000	409087	248526
20572000	409110	248543
20573000	409129	248554
20574000	409143	248558
20575000	409153	248563
20576000	409169	248574
20577000	409191	248585
20578000	409210	248597
20579000	409219	248601
20580000	409244	248621
20581000	409256	248627
20582000	409267	248635
20583000	409274	248636
20584000	409290	248646
20585000	409301	248649
20586000	409314	248659
20587000	409328	248671
20588000	409346	248686
20589000	409353	248690
20590000	409357	248692
20591000	409367	248701
20592000	409374	248704
20593000	409397	248723
20594000	409416	248737
20595000	409430	248747
20596000	409453	248762
20597000	409475	248778
20598000	409497	248796
20599000	409509	248802
20600000	409515	248807
20601000	409515	248807
20602000	409515	248807
20603000	409515	248807
20604000	409515	248807
20605000	409515	248807
20606000	409515	248807
20607000	409515	248807
20608000	409515	248807
20609000	409516	248808
20610000	409540	248824
20611000	409565	248843
20612000	409573	248843
20613000	409589	248854
20614000	409607	248867
20615000	409620	248877
20616000	409643	248892
20617000	409664	248911
20618000	409685	248929
20619000	409688	248931
20620000	409700	248941
20621000	409707	248943
20622000	409716	248949
20623000	409730	248959
20624000	409750	248972
20625000	409764	248983
20626000	409776	248991
20627000	409790	248998
20628000	409808	249013
20629000	409826	249030
20630000	409835	249035
20631000	409849	249044
20632000	409864	249056
20633000	409886	249075
20634000	409905	249090
20635000	409920	249104
20636000	409932	249110
20637000	409943	249119
20638000	409964	249135
20639000	409976	249142
20640000	409991	249154
20641000	410012	249174
20642000	410039	249198
20643000	410053	249203
20644000	410062	249203
20645000	410084	249221
20646000	410101	249232
20647000	410123	249247
20648000	410151	249269
20649000	410161	249275
20650000	410171	249280
20651000	410180	249288
20652000	410190	249294
20653000	410205	249307
20654000	410217	249316
20655000	410233	249328
20656000	410246	249338
20657000	410254	249344
20658000	410261	249348
20659000	410272	249357
20660000	410287	249368
20661000	410296	249372
20662000	410306	249378
20663000	410315	249385
20664000	410325	249395
20665000	410331	249397
20666000	410339	249400
20667000	410349	249404
20668000	410357	249408
20669000	410372	249415
20670000	410392	249429
20671000	410411	249440
20672000	410416	249440
20673000	410424	249442
20674000	410435	249450
20675000	410448	249457
20676000	410474	249477
20677000	410487	249485
20678000	410511	249505
20679000	410527	249515
20680000	410543	249527
20681000	410565	249544
20682000	410575	249553
20683000	410591	249565
20684000	410604	249572
20685000	410623	249584
20686000	410649	249600
20687000	410665	249615
20688000	410672	249620
20689000	410681	249625
20690000	410694	249631
20691000	410701	249635
20692000	410716	249648
20693000	410722	249653
20694000	410729	249657
20695000	410738	249660
20696000	410750	249669
20697000	410758	249675
20698000	410767	249680
20699000	410776	249685
20700000	410788	249693
20701000	410804	249703
20702000	410815	249711
20703000	410829	249717
20704000	410836	249721
20705000	410846	249726
20706000	410856	249732
20707000	410870	249743
20708000	410878	249747
20709000	410887	249752
20710000	410904	249767
20711000	410918	249778
20712000	410932	249789
20713000	410943	249799
20714000	410947	249802
20715000	410951	249806
20716000	410961	249815
20717000	410975	249824
20718000	410986	249832
20719000	411000	249839
20720000	411012	249845
20721000	411017	249847
20722000	411022	249848
20723000	411036	249858
20724000	411045	249865
20725000	411055	249871
20726000	411063	249877
20727000	411070	249880
20728000	411077	249883
20729000	411080	249883
20730000	411097	249897
20731000	411109	249904
20732000	411115	249908
20733000	411123	249913
20734000	411134	249918
20735000	411148	249931
20736000	411162	249941
20737000	411179	249954
20738000	411190	249962
20739000	411208	249978
20740000	411226	249995
20741000	411239	250003
20742000	411251	250012
20743000	411262	250019
20744000	411281	250029
20745000	411298	250045
20746000	411311	250051
20747000	411327	250062
20748000	411353	250081
20749000	411377	250091
20750000	411393	250105
20751000	411417	250111
20752000	411450	250132
20753000	411467	250138
20754000	411467	250138
20755000	411467	250138
20756000	411467	250138
20757000	411467	250138
20758000	411467	250138
20759000	411467	250138
20760000	411467	250138
20761000	411467	250138
20762000	411467	250138
20763000	411467	250138
20764000	411467	250138
20765000	411467	250138
20766000	411467	250138
20767000	411467	250138
20768000	411467	250138
20769000	411472	250143
20770000	411491	250159
20771000	411507	250166
20772000	411529	250184
20773000	411537	250189
20774000	411540	250191
20775000	411551	250201
20776000	411567	250214
20777000	411590	250231
20778000	411614	250248
20779000	411636	250265
20780000	411653	250282
20781000	411670	250292
20782000	411704	250321
20783000	411718	250332
20784000	411739	250350
20785000	411761	250367
20786000	411773	250372
20787000	411787	250383
20788000	411801	250392
20789000	411813	250401
20790000	411828	250412
20791000	411841	250419
20792000	411862	250430
20793000	411875	250434
20794000	411889	250442
20795000	411902	250452
20796000	411917	250461
20797000	411931	250468
20798000	411952	250484
20799000	411978	250506
20800000	411992	250519
20801000	411996	250519
20802000	412011	250532
20803000	412021	250539
20804000	412028	250546
20805000	412035	250549
20806000	412046	250558
20807000	412054	250558
20808000	412066	250567
20809000	412079	250576
20810000	412089	250582
20811000	412099	250589
20812000	412106	250591
20813000	412113	250591
20814000	412120	250596
20815000	412134	250608
20816000	412145	250615
20817000	412153	250620
20818000	412163	250625
20819000	412170	250628
20820000	412180	250634
20821000	412187	250636
20822000	412199	250640
20823000	412215	250653
20824000	412224	250660
20825000	412228	250659
20826000	412237	250666
20827000	412242	250668
20828000	412248	250669
20829000	412260	250677
20830000	412268	250683
20831000	412277	250691
20832000	412282	250691
20833000	412294	250701
20834000	412311	250716
20835000	412324	250725
20836000	412336	250736
20837000	412347	250743
20838000	412366	250757
20839000	412449	250819
20840000	412515	250873
20841000	412525	250878
20842000	412540	250889
20843000	412545	250889
20844000	412558	250896
20845000	412567	250900
20846000	412576	250901
20847000	412579	250899
20848000	412584	250901
20849000	412595	250907
20850000	412600	250909
20851000	412609	250916
20852000	412616	250919
