N	V	V1
4289000	134465	54900
4290000	134477	54904
4291000	134504	54928
4292000	134514	54931
4293000	134519	54928
4294000	134527	54934
4295000	134528	54932
4296000	134534	54934
4297000	134541	54934
4298000	134549	54938
4299000	134554	54940
4300000	134560	54940
4301000	134565	54942
4302000	134573	54947
4303000	134574	54947
4304000	134576	54947
4305000	134581	54951
4306000	134591	54959
4307000	134600	54961
4308000	134605	54957
4309000	134618	54963
4310000	134640	54968
4311000	134655	54973
4312000	134665	54979
4313000	134675	54983
4314000	134676	54983
4315000	134682	54983
4316000	134688	54987
4317000	134697	54989
4318000	134707	54994
4319000	134718	55000
4320000	134726	55001
4321000	134734	55005
4322000	134752	55017
4323000	134775	55026
4324000	134787	55030
4325000	134792	55031
4326000	134798	55033
4327000	134819	55042
4328000	134834	55043
4329000	134847	55049
4330000	134855	55050
4331000	134861	55053
4332000	134875	55057
4333000	134893	55067
4334000	134904	55071
4335000	134918	55083
4336000	134933	55091
4337000	134953	55096
4338000	134975	55109
4339000	134990	55111
4340000	135001	55119
4341000	135010	55121
4342000	135016	55126
4343000	135039	55131
4344000	135054	55139
4345000	135070	55145
4346000	135078	55147
4347000	135087	55139
4348000	135103	55144
4349000	135111	55145
4350000	135117	55144
4351000	135130	55153
4352000	135137	55153
4353000	135153	55162
4354000	135174	55164
4355000	135187	55168
4356000	135195	55175
4357000	135198	55175
4358000	135205	55176
4359000	135212	55180
4360000	135222	55187
4361000	135235	55191
4362000	135248	55198
4363000	135257	55201
4364000	135262	55196
4365000	135265	55194
4366000	135280	55203
4367000	135285	55207
4368000	135293	55212
4369000	135299	55211
4370000	135313	55223
4371000	135327	55228
4372000	135351	55242
4373000	135370	55253
4374000	135387	55264
4375000	135409	55276
4376000	135423	55285
4377000	135437	55294
4378000	135454	55303
4379000	135465	55310
4380000	135478	55320
4381000	135496	55331
4382000	135523	55354
4383000	135531	55355
4384000	135554	55361
4385000	135568	55364
4386000	135580	55369
4387000	135594	55380
4388000	135601	55380
4389000	135612	55384
4390000	135627	55388
4391000	135640	55394
4392000	135657	55402
4393000	135685	55410
4394000	135695	55412
4395000	135709	55419
4396000	135734	55434
4397000	135741	55435
4398000	135756	55446
4399000	135767	55449
4400000	135773	55449
4401000	135786	55455
4402000	135799	55461
4403000	135814	55468
4404000	135825	55473
4405000	135832	55472
4406000	135842	55475
4407000	135853	55477
4408000	135863	55479
4409000	135870	55482
4410000	135880	55487
4411000	135883	55487
4412000	135893	55495
4413000	135897	55499
4414000	135900	55502
4415000	135911	55504
4416000	135924	55511
4417000	135933	55511
4418000	135942	55515
4419000	135950	55519
4420000	135953	55520
4421000	135970	55530
4422000	135976	55535
4423000	135989	55540
4424000	136009	55551
4425000	136030	55565
4426000	136051	55578
4427000	136081	55591
4428000	136099	55604
4429000	136106	55605
4430000	136115	55609
4431000	136122	55608
4432000	136144	55620
4433000	136155	55625
4434000	136173	55631
4435000	136189	55643
4436000	136200	55646
4437000	136212	55649
4438000	136221	55654
4439000	136239	55659
4440000	136246	55660
4441000	136258	55665
4442000	136283	55680
4443000	136308	55691
4444000	136331	55703
4445000	136354	55710
4446000	136363	55716
4447000	136380	55723
4448000	136387	55728
4449000	136398	55732
4450000	136405	55737
4451000	136412	55739
4452000	136414	55736
4453000	136423	55740
4454000	136439	55745
4455000	136447	55747
4456000	136453	55749
4457000	136463	55751
4458000	136481	55763
4459000	136486	55764
4460000	136489	55764
4461000	136494	55764
4462000	136502	55764
4463000	136519	55776
4464000	136532	55781
4465000	136564	55806
4466000	136568	55806
4467000	136576	55809
4468000	136582	55814
4469000	136597	55818
4470000	136603	55812
4471000	136610	55807
4472000	136623	55813
4473000	136639	55821
4474000	136662	55838
4475000	136673	55842
4476000	136685	55850
4477000	136698	55856
4478000	136708	55860
4479000	136711	55861
4480000	136722	55863
4481000	136731	55870
4482000	136741	55877
4483000	136759	55888
4484000	136767	55889
4485000	136783	55894
4486000	136793	55899
4487000	136804	55905
4488000	136816	55909
4489000	136836	55923
4490000	136849	55927
4491000	136857	55929
4492000	136864	55932
4493000	136872	55932
4494000	136882	55932
4495000	136891	55937
4496000	136900	55938
4497000	136911	55941
4498000	136917	55944
4499000	136926	55949
4500000	136933	55952
4501000	136934	55946
4502000	136937	55944
4503000	136946	55951
4504000	136952	55951
4505000	136956	55951
4506000	136964	55955
4507000	136985	55964
4508000	136991	55968
4509000	137003	55972
4510000	137007	55972
4511000	137011	55975
4512000	137018	55978
4513000	137031	55977
4514000	137041	55983
4515000	137056	55988
4516000	137063	55993
4517000	137075	55996
4518000	137094	56009
4519000	137101	56010
4520000	137113	56017
4521000	137121	56019
4522000	137125	56019
4523000	137130	56020
4524000	137140	56020
4525000	137146	56023
4526000	137154	56027
4527000	137162	56030
4528000	137183	56041
4529000	137189	56044
4530000	137221	56066
4531000	137233	56071
4532000	137247	56080
4533000	137260	56087
4534000	137276	56098
4535000	137290	56105
4536000	137301	56111
4537000	137307	56108
4538000	137318	56114
4539000	137332	56115
4540000	137338	56118
4541000	137347	56125
4542000	137351	56120
4543000	137354	56123
4544000	137359	56125
4545000	137363	56127
4546000	137373	56135
4547000	137376	56136
4548000	137384	56139
4549000	137385	56138
4550000	137392	56142
4551000	137398	56145
4552000	137407	56153
4553000	137413	56157
4554000	137415	56158
4555000	137417	56158
4556000	137421	56158
4557000	137424	56160
4558000	137430	56162
4559000	137439	56165
4560000	137441	56162
4561000	137442	56163
4562000	137454	56171
4563000	137459	56171
4564000	137460	56170
4565000	137463	56173
4566000	137471	56167
4567000	137484	56174
4568000	137492	56176
4569000	137501	56181
4570000	137503	56182
4571000	137505	56182
4572000	137509	56183
4573000	137510	56182
4574000	137515	56184
4575000	137520	56185
4576000	137521	56186
4577000	137524	56187
4578000	137532	56191
4579000	137536	56192
4580000	137541	56195
4581000	137546	56192
4582000	137551	56194
4583000	137556	56192
4584000	137560	56193
4585000	137560	56192
4586000	137562	56193
4587000	137567	56193
4588000	137569	56193
4589000	137573	56196
4590000	137591	56206
4591000	137592	56202
4592000	137596	56201
4593000	137598	56201
4594000	137599	56199
4595000	137604	56200
4596000	137609	56205
4597000	137613	56204
4598000	137616	56206
4599000	137626	56209
4600000	137630	56205
4601000	137633	56201
4602000	137634	56199
4603000	137638	56200
4604000	137644	56204
4605000	137653	56210
4606000	137654	56207
4607000	137657	56209
4608000	137666	56214
4609000	137667	56211
4610000	137674	56211
4611000	137677	56209
4612000	137677	56206
4613000	137678	56204
4614000	137688	56209
4615000	137694	56209
4616000	137696	56207
4617000	137697	56201
4618000	137698	56201
4619000	137700	56199
4620000	137700	56197
4621000	137703	56197
4622000	137704	56195
4623000	137711	56200
4624000	137715	56201
4625000	137722	56202
4626000	137723	56197
4627000	137724	56196
4628000	137730	56197
4629000	137742	56204
4630000	137746	56204
4631000	137747	56203
4632000	137751	56203
4633000	137754	56204
4634000	137757	56206
4635000	137761	56209
4636000	137766	56213
4637000	137771	56212
4638000	137775	56209
4639000	137780	56209
4640000	137781	56208
4641000	137784	56207
4642000	137792	56208
4643000	137796	56210
4644000	137800	56212
4645000	137801	56213
4646000	137803	56212
4647000	137808	56215
4648000	137819	56220
4649000	137824	56223
4650000	137834	56229
4651000	137842	56232
4652000	137853	56240
4653000	137855	56238
4654000	137857	56234
4655000	137863	56236
4656000	137866	56237
4657000	137868	56238
4658000	137868	56237
4659000	137870	56237
4660000	137879	56240
4661000	137886	56244
4662000	137890	56243
4663000	137912	56251
4664000	137941	56256
4665000	137969	56264
4666000	137999	56280
4668000	138039	56293
4669000	138059	56305
4670000	138066	56304
4671000	138074	56303
4672000	138086	56312
4673000	138104	56315
4674000	138121	56323
4675000	138138	56334
4676000	138153	56342
4677000	138160	56345
4678000	138164	56344
4679000	138176	56347
4680000	138181	56344
4681000	138183	56342
4682000	138206	56362
4683000	138258	56394
4684000	138307	56414
4685000	138340	56441
4686000	138359	56452
4687000	138368	56457
4688000	138394	56478
4689000	138412	56490
4690000	138430	56497
4691000	138471	56524
4692000	138513	56551
4693000	138578	56592
4694000	138626	56618
4695000	138652	56632
4696000	138689	56652
4697000	138766	56703
4698000	138797	56717
4699000	138838	56734
4700000	138868	56744
4701000	138909	56763
4702000	138931	56768
4703000	138959	56776
4704000	138991	56781
4705000	139016	56794
4706000	139030	56802
4707000	139051	56812
4708000	139060	56813
4709000	139098	56825
4710000	139123	56843
4711000	139143	56850
4712000	139179	56865
4713000	139208	56883
4714000	139230	56892
4715000	139243	56899
4716000	139247	56901
4717000	139253	56907
4718000	139257	56909
4719000	139268	56908
4720000	139312	56932
4721000	139336	56935
4722000	139361	56943
4723000	139397	56959
4724000	139419	56969
4725000	139421	56961
4726000	139424	56954
4727000	139427	56947
4728000	139440	56946
4729000	139463	56960
4730000	139484	56970
4731000	139517	56987
4732000	139536	56995
4733000	139555	57008
4734000	139583	57023
4735000	139601	57034
4736000	139605	57037
4737000	139608	57038
4738000	139617	57042
4739000	139619	57042
4740000	139625	57045
4741000	139638	57051
4742000	139647	57052
4743000	139662	57059
4744000	139674	57064
4745000	139693	57069
4746000	139701	57070
4747000	139708	57075
4748000	139719	57080
4749000	139732	57085
4750000	139750	57092
4751000	139768	57096
4752000	139789	57105
4753000	139813	57112
4754000	139856	57142
4755000	139906	57167
4756000	139959	57189
4757000	139995	57211
4758000	140007	57214
4759000	140025	57217
4760000	140055	57227
4761000	140075	57235
4762000	140096	57246
4763000	140114	57256
4764000	140119	57257
4765000	140126	57259
4766000	140134	57261
4767000	140140	57264
4768000	140145	57267
4769000	140156	57273
4770000	140167	57282
4771000	140184	57290
4772000	140190	57291
4773000	140203	57300
4774000	140211	57304
4775000	140216	57307
4776000	140220	57308
4777000	140221	57299
4778000	140228	57303
4779000	140232	57305
4780000	140236	57304
4781000	140239	57304
4782000	140243	57307
4783000	140244	57307
4784000	140246	57309
4785000	140246	57307
4786000	140254	57312
4787000	140262	57317
4788000	140263	57311
4789000	140267	57312
4790000	140273	57310
4791000	140279	57313
4792000	140281	57313
4793000	140281	57311
4794000	140283	57311
4795000	140284	57305
4796000	140284	57304
4797000	140284	57304
4798000	140287	57307
4799000	140288	57307
4800000	140292	57308
4801000	140293	57309
4802000	140295	57309
4803000	140299	57311
4804000	140301	57313
4805000	140304	57313
4806000	140308	57316
4807000	140309	57316
4808000	140317	57318
4809000	140319	57318
4810000	140320	57318
4811000	140323	57320
4812000	140326	57322
4813000	140329	57324
4814000	140336	57325
4815000	140345	57329
4816000	140347	57327
4817000	140353	57330
4818000	140358	57332
4819000	140361	57333
4820000	140363	57332
4821000	140365	57329
4822000	140367	57329
4823000	140371	57329
4824000	140385	57332
4825000	140403	57339
4826000	140429	57352
4827000	140455	57365
4828000	140479	57377
4829000	140499	57386
4830000	140514	57388
4831000	140545	57402
4832000	140560	57405
4833000	140574	57417
4834000	140588	57425
4835000	140616	57439
4836000	140645	57450
4837000	140652	57447
4838000	140664	57451
4839000	140701	57475
4840000	140740	57499
4841000	140756	57504
4842000	140784	57518
4843000	140787	57519
4844000	140805	57525
4845000	140831	57541
4846000	140869	57556
4847000	140901	57568
4848000	140927	57569
4849000	140930	57567
4850000	140938	57571
4851000	140943	57572
4852000	140946	57573
4853000	140950	57575
4854000	140957	57577
4855000	140964	57576
4856000	140984	57584
4857000	140999	57580
4858000	141017	57592
